filename,n_keypoints,avg_brightness,brightness_rms,avg_perc_brightness,perc_brightness_rms,contrast,edge_length1,edge_length2,edge_length3,edge_length4,edge_length5,edge_length6,edge_length7,edge_angle1,edge_angle2,edge_angle3,edge_angle4,edge_angle5,edge_angle6,edge_angle7,area_by_perim,aspect_ratio,hue1,hue2,hue3,hue4,hue5,hue6,hue7
ILSVRC2012_val_00028853.JPEG,100,57.846512585812356,10.542546902646817,0.22046606879526182,0.32809544174298044,63.1498966986909,0,0,0,0,0,0,1,2227,2387,1761,1753,2023,2880,2037,116.01099007408045,1.1441647597254005,25110,141130,22066,348,1564,16826,11456
ILSVRC2012_val_00000816.JPEG,100,161.1135188405797,8.651676221939617,0.6312718311611253,0.6953242004150356,70.95385873928615,0,0,0,0,0,0,1,5409,4330,3994,4301,3981,4568,4108,101.81257413997628,1.4492753623188406,104113,19764,1398,4505,40480,829,1411
ILSVRC2012_val_00038624.JPEG,100,105.5563695652174,10.492062734981268,0.4142081255136402,0.4918718757969146,66.34076101818638,0,0,0,0,0,0,1,4682,4587,4450,5685,4517,4728,3871,105.73498845265588,1.358695652173913,76543,17732,1847,13339,58041,7370,9128
ILSVRC2012_val_00015738.JPEG,100,118.72093333333333,10.190058684816295,0.4684036598274509,0.5390456597729726,68.31614933866094,0,0,0,0,0,0,1,2790,2507,1945,2063,2023,3252,2497,106.68298036764908,1.3333333333333333,49655,1846,8477,37969,60534,3231,25788
ILSVRC2012_val_00049867.JPEG,100,76.43992931392931,9.821594647190517,0.293753999201011,0.4062373208556957,71.87942072193825,0,0,0,0,0,0,1,3103,3077,2103,1909,2157,3114,1643,82.27360830090306,1.0395010395010396,23718,41996,24525,11043,18964,117248,3006
ILSVRC2012_val_00048649.JPEG,100,131.85139238870582,8.96629241963892,0.5138251995655793,0.5322293213973873,35.15955410477793,0,0,0,0,0,0,1,600,758,466,364,331,624,424,123.93768844221105,1.1257995735607675,90489,8064,3231,15167,67932,26548,36201
ILSVRC2012_val_00030614.JPEG,100,170.44005809128632,10.328353192452793,0.6055749283736067,0.6557651419659737,55.540406885519594,0,0,0,0,0,0,1,1915,2286,1726,1646,1660,2373,1438,122.45867346938776,1.037344398340249,159543,40409,29106,806,9110,682,1344
ILSVRC2012_val_00026527.JPEG,100,122.51434133333333,9.75764425121829,0.4519015609850982,0.46771070263979037,32.39607057951358,0,0,0,0,0,0,1,1533,599,425,508,506,701,557,106.8877434135166,0.75,163097,1198,546,3572,17903,441,743
ILSVRC2012_val_00042197.JPEG,100,90.88867664670659,10.536816833467114,0.2629828530797229,0.35966622768733314,52.17836942501678,0,0,0,0,0,0,1,1185,1177,1009,1031,958,1057,759,99.85997596153847,1.4970059880239521,94614,37698,1471,154,8164,5555,19344
ILSVRC2012_val_00024388.JPEG,100,134.61553452685422,10.698012579249477,0.5194237188706684,0.6051925573525748,79.8953790782963,0,0,0,0,0,0,1,4324,3684,2333,2121,2313,3346,2233,109.40290645110554,0.782,109561,1983,221,580,40753,18030,24372
ILSVRC2012_val_00004504.JPEG,100,149.27194666666668,9.302446989905398,0.563464887410196,0.6246675792463756,67.08816851236753,0,0,0,0,0,0,1,2752,2170,1861,2418,1941,2119,1838,106.8877434135166,0.75,118160,25371,8033,24610,3790,4091,3445
ILSVRC2012_val_00002035.JPEG,100,145.25037333333333,9.858243521709804,0.5539165586635294,0.5779897828104762,41.22155948684243,0,0,0,0,0,0,1,4742,4696,4116,4483,4581,6053,4589,106.78526482847879,0.75,162231,9957,1100,2453,7518,1211,3030
ILSVRC2012_val_00021147.JPEG,100,95.93730651285047,10.508651552289185,0.36849023755898386,0.4019742000680704,42.048020221458614,0,0,0,0,0,0,1,4891,5778,3155,2731,3518,6049,3149,127.9798311444653,1.4953271028037383,316,251116,18494,3289,686,15,4
ILSVRC2012_val_00020654.JPEG,100,100.74377952755906,10.733093523673709,0.3867775466152024,0.48802249759978616,74.93151602531243,0,0,0,0,0,0,1,5267,4508,3170,3028,2981,4128,3124,97.19622734287503,0.762,42057,111126,3153,1771,29904,1543,946
ILSVRC2012_val_00007307.JPEG,100,112.34654325955735,9.933687172700298,0.39511413715706,0.4899510281916623,78.97990827921616,0,0,0,0,0,0,1,4045,4631,2850,2295,2834,4388,2434,123.48575264741174,1.0060362173038229,98509,1033,673,195,995,2141,144954
ILSVRC2012_val_00040981.JPEG,100,122.312,10.059263856432702,0.46469229908705884,0.49149976905141607,41.571035429330685,0,0,0,0,0,1,0,3465,4123,3768,4047,3829,3942,3306,106.8877434135166,1.3333333333333333,67414,35652,11315,15185,36115,10600,11219
ILSVRC2012_val_00001169.JPEG,100,94.973856,10.451971169752303,0.3572850365155556,0.4085845522790734,51.16096855179669,0,0,0,0,0,0,1,6189,3467,1949,3177,2011,3235,3043,106.8877434135166,1.3333333333333333,81199,7737,2194,2266,15404,28414,50286
ILSVRC2012_val_00013330.JPEG,75,155.66578875171467,10.482256220549612,0.5742883063234622,0.6126324081049912,52.68208000706052,0,0,0,0,0,0,1,403,447,392,471,443,477,340,33.5,1.0,16860,484,137,136,133,64,411
ILSVRC2012_val_00015110.JPEG,100,67.93309309309309,10.407883360032242,0.25558517898133426,0.3339178658086453,55.97602439660745,0,0,0,0,0,0,1,2224,2016,1637,1708,1753,2099,1602,99.67990373044525,0.666,134085,26501,1754,734,2003,315,1108
ILSVRC2012_val_00019953.JPEG,100,138.80176533333332,10.22915754106857,0.527896903571242,0.5744523127760586,58.67552706495499,0,0,0,0,0,0,1,9748,9993,9199,10130,10023,10988,10127,106.8877434135166,1.3333333333333333,79624,73158,13097,8692,5691,2542,4696
ILSVRC2012_val_00039521.JPEG,100,108.30336,10.611492637701824,0.42333890837124194,0.5243145865153916,78.81935250967071,0,0,0,0,0,0,1,5272,5494,5003,5166,4774,5146,4856,106.8877434135166,1.3333333333333333,39419,106494,12671,3712,21109,1783,2312
ILSVRC2012_val_00049184.JPEG,100,147.91404266666666,9.924569646421283,0.5768514968721568,0.6581234805368719,78.976739381522,0,0,0,0,0,0,1,1869,643,537,445,541,724,324,106.8877434135166,1.3333333333333333,71787,20695,5084,27767,56815,1832,3520
ILSVRC2012_val_00006359.JPEG,100,40.591908,9.248056876987727,0.15335750578039214,0.27653810131661044,58.88526994860036,0,0,0,0,0,0,1,3839,3391,2691,2775,2748,3178,2973,124.54123580788765,1.0,145702,33088,10571,16986,19602,4765,19286
ILSVRC2012_val_00010139.JPEG,100,130.17706666666666,10.643480633702492,0.5154983359728106,0.5849988081622285,69.85081349606618,0,0,0,0,0,0,1,5033,1965,1314,1958,1706,2002,1472,106.8877434135166,1.3333333333333333,24319,25920,29245,58996,47401,452,1167
ILSVRC2012_val_00047083.JPEG,56,194.20285714285714,8.966618477083781,0.7647482489193207,0.8032331243871288,63.39914162971952,0,0,0,0,0,0,1,676,288,243,305,295,255,111,41.560830860534125,0.7936507936507936,6295,181,607,6352,14794,36,85
ILSVRC2012_val_00046069.JPEG,100,163.31870515463916,10.074270585757143,0.6238906664936325,0.6344933501901515,30.26805648731434,0,0,0,0,0,0,1,3154,3290,3219,3350,3083,3245,2603,122.84638860630723,1.0309278350515463,120803,43234,4088,18106,38423,2794,15052
ILSVRC2012_val_00044098.JPEG,100,128.20332307692308,10.022476790975423,0.49611153935042734,0.5371163213226029,53.50950419517612,0,0,0,0,0,1,0,4421,5880,5545,4441,4069,5471,4298,109.29673423423424,1.2820512820512822,63801,38116,13073,19393,40507,11850,8260
ILSVRC2012_val_00001082.JPEG,100,166.16672,10.290432060900068,0.6426934509573855,0.6689424852815713,50.5206731194429,0,0,0,0,0,0,1,1352,1556,849,635,678,917,855,106.8877434135166,1.3333333333333333,9468,177403,66,11,50,46,456
ILSVRC2012_val_00040895.JPEG,100,68.24284266666666,10.417610474576211,0.25239298893594775,0.3546030104771506,64.9936192825053,0,0,0,0,0,1,0,2485,1903,1299,1021,877,2021,1299,106.73352644342677,1.3333333333333333,139798,16013,2598,2222,15990,1671,9208
ILSVRC2012_val_00033851.JPEG,100,147.0778258258258,10.460216064695802,0.5883130620526408,0.6480399906220539,69.78702080953997,0,0,0,0,0,0,1,4898,2817,2511,3168,2492,2856,2550,99.67990373044525,1.5015015015015014,83223,6681,1645,36498,30569,3922,3962
ILSVRC2012_val_00047727.JPEG,100,159.3685225225225,10.266891596927625,0.5966159301631043,0.6499214269027935,66.79739789336534,0,0,0,0,0,0,1,2619,2173,1988,2149,1871,2126,1653,99.67990373044525,1.5015015015015014,130519,5497,1850,3557,12778,4715,7584
ILSVRC2012_val_00025197.JPEG,100,117.09123733333334,10.400960724856143,0.4583740833798693,0.5141316032736888,59.4301185237671,0,0,0,0,0,0,1,3466,1888,1114,1104,1236,3813,2805,106.8877434135166,1.3333333333333333,41175,75485,10333,4083,43815,5568,7041
ILSVRC2012_val_00040621.JPEG,100,141.857904,10.370790519531287,0.548991910071634,0.5904026417396978,53.486006400990384,0,0,0,0,0,0,1,4513,6639,5409,4599,4036,4348,3945,106.8877434135166,1.3333333333333333,51413,27733,8953,11217,39319,22173,26692
ILSVRC2012_val_00005530.JPEG,100,105.41954354354354,10.115312924252791,0.4036089298946005,0.5028994252506367,76.70688499370375,0,0,0,0,0,1,0,2123,2276,1714,1495,1612,2222,1447,98.69962532245607,0.666,97992,11361,1574,2445,37408,3651,12069
ILSVRC2012_val_00003574.JPEG,100,161.41490666666667,10.640037343292864,0.6447689454075819,0.664543907046695,39.27182300061061,0,0,0,0,0,0,1,870,423,452,531,467,560,280,106.8877434135166,0.75,71199,10916,1388,28072,71143,1048,3734
ILSVRC2012_val_00011399.JPEG,100,111.28302,10.307791713068323,0.41734357947843126,0.4654558284473755,55.2850260891645,0,0,0,0,0,0,1,6077,5893,4526,4623,4203,5099,5169,110.85801781737194,1.25,142456,20447,5761,14787,7376,2584,6589
ILSVRC2012_val_00012222.JPEG,100,105.09666321243523,10.184185647645053,0.3705687747658235,0.426825793766214,55.33357031110157,0,0,0,0,0,0,1,7041,5175,4425,5056,4922,6683,5820,108.66233031674209,0.772,129140,35714,8677,5203,8884,2281,3101
ILSVRC2012_val_00008159.JPEG,100,125.66781656804734,9.82740673203888,0.4928149669335189,0.5778166532665433,76.9261476523365,0,0,0,0,0,0,1,7914,3908,2507,2882,2580,3836,3659,72.5122055946873,0.6693711967545639,169000,0,0,0,0,0,0
ILSVRC2012_val_00029280.JPEG,100,88.84038933333333,10.697785689883055,0.3975029391539869,0.41427191876940267,31.22888648513989,0,0,0,0,0,0,1,1426,1686,1375,1370,1472,1636,1356,106.8877434135166,1.3333333333333333,10677,3287,1909,162521,312,122,8672
ILSVRC2012_val_00016129.JPEG,100,119.68952,10.275167476331793,0.46635399435921554,0.5432291567281428,69.35181252740455,0,0,0,0,0,0,1,2411,1299,950,1056,1804,1826,836,106.8877434135166,1.3333333333333333,66794,30812,13835,47691,22408,3198,2762
ILSVRC2012_val_00049987.JPEG,100,131.49016,10.512304409595453,0.48530628937882353,0.5422665865752516,63.125552347479704,0,0,0,0,0,0,1,4113,4410,3615,3597,4018,5627,3957,124.75,1.0,241377,4549,480,485,607,408,2094
ILSVRC2012_val_00045451.JPEG,100,138.67370354295267,10.433732355465303,0.5272779426468698,0.5572360462424901,46.16237833276013,0,0,0,0,0,0,1,785,1040,755,707,691,905,614,172.53998609179416,1.5,121090,367816,773,897,1358,950,4780
ILSVRC2012_val_00031828.JPEG,100,42.610981333333335,10.304354289975347,0.13370160477699344,0.2159618333222473,43.740524830836044,0,0,0,0,0,0,1,2664,1405,1081,2039,1038,1184,1125,106.83647982094817,1.3333333333333333,160176,2139,286,335,10535,2625,11404
ILSVRC2012_val_00045250.JPEG,100,59.09755870445344,9.963632453072474,0.21666042241009764,0.3220150310581505,63.77116484826707,0,0,0,0,0,0,1,1403,1303,1132,1200,1143,1253,1139,123.99546370967742,1.0121457489878543,141973,1075,782,298,23901,26390,52581
ILSVRC2012_val_00006191.JPEG,100,80.134992,10.683383484021654,0.30940458299607837,0.38375982593204916,58.7005499221254,0,0,0,0,0,0,1,2119,2010,1514,1524,1448,1795,1756,106.8877434135166,1.3333333333333333,43201,85180,26066,21198,9900,717,1238
ILSVRC2012_val_00013727.JPEG,100,81.67315733333334,10.484424765654369,0.2777340459775164,0.3404441201649645,55.557340713937876,0,0,0,0,0,0,1,2630,2717,2407,2680,2749,2978,2444,106.8877434135166,0.75,155586,2024,161,32,2640,7574,19483
ILSVRC2012_val_00005682.JPEG,100,125.69716266666667,10.423331776995939,0.4888485678117646,0.5264739795727769,50.84799686860378,0,0,0,0,0,0,1,4125,4892,3337,3119,3193,4115,2779,106.8877434135166,1.3333333333333333,67883,10532,4052,16525,57148,14556,16804
ILSVRC2012_val_00019743.JPEG,100,88.95329468599034,10.397389583204408,0.3403392291654826,0.396927500755602,51.13759512373225,0,0,0,0,0,0,1,1126,1296,930,982,952,1202,946,112.98629385964912,0.828,98777,938,253,453,78869,8211,19499
ILSVRC2012_val_00039196.JPEG,100,69.78456300268097,9.720546493314371,0.2633404422435998,0.3227248761689437,48.196163895542874,0,0,0,0,0,0,1,2285,830,653,729,745,1035,834,106.56027554535017,0.746,53118,101516,1305,1045,1713,1515,26288
ILSVRC2012_val_00025371.JPEG,100,110.50056057007126,10.071427093786818,0.4255070689432257,0.4708504507486639,50.80010917628367,0,0,0,0,0,0,1,3653,3787,2635,2718,3123,4949,3480,114.02611534276387,1.187648456057007,45670,97139,6539,8048,46824,3159,3121
ILSVRC2012_val_00021475.JPEG,100,101.81194011976048,10.614029806935488,0.37991603629681814,0.4502562450921353,64.68380456962318,0,0,0,0,0,0,1,2241,1931,1495,1384,1525,2304,1303,99.85997596153847,0.668,91838,22530,3031,5193,41674,863,1871
ILSVRC2012_val_00039520.JPEG,93,77.94400709219858,10.88832496609905,0.3347902875017383,0.343891747708395,18.862548814330456,0,0,0,0,0,0,1,599,428,421,417,401,418,233,82.44044117647059,1.4184397163120568,8375,1806,435,3239,98435,176,334
ILSVRC2012_val_00013172.JPEG,100,174.30647668393783,10.055184520996884,0.6344487633424769,0.680687131734752,62.33659625504077,0,0,0,0,0,0,1,5261,3637,3165,2926,3143,3693,2371,108.66233031674209,1.2953367875647668,123040,58886,2634,2059,3233,1592,1556
ILSVRC2012_val_00014297.JPEG,100,120.078568,10.151954294617367,0.4033348567843137,0.4385030870371081,45.479613752420725,0,0,0,0,0,0,1,8551,6436,5325,5716,5518,6750,6166,124.75,1.0,238911,233,100,1905,1796,167,6888
ILSVRC2012_val_00006046.JPEG,100,109.721264,10.35779513216978,0.40633887030379084,0.44855551589166404,50.44756461491117,0,0,0,0,0,0,1,2017,2128,1791,1676,1534,2001,1751,106.8877434135166,1.3333333333333333,134629,49256,2849,349,123,57,237
ILSVRC2012_val_00030948.JPEG,100,145.80489066666667,10.342217170413702,0.578547669048889,0.608160700074019,48.16304859206256,0,0,0,0,0,0,1,6372,5106,4879,6634,4701,4930,4332,106.8877434135166,1.3333333333333333,44242,53417,10607,19837,54021,2061,3315
ILSVRC2012_val_00001579.JPEG,100,131.01898666666668,9.530049037999053,0.5174556724915033,0.5833754698170247,68.21035410776351,0,0,0,0,0,0,1,3540,1491,1430,2451,1600,1731,1503,106.83647982094817,1.3333333333333333,23933,17207,11720,33676,86897,7505,6562
ILSVRC2012_val_00037070.JPEG,100,120.73185915492958,10.421106246414583,0.44483500202522314,0.5017635944307699,57.178597944760064,0,0,0,0,0,0,1,4066,3859,2608,2862,2930,4133,3335,111.8489476347432,1.1737089201877935,85136,35484,59799,8996,4617,1354,17614
ILSVRC2012_val_00025982.JPEG,100,129.52456533333333,8.97699519141381,0.5046253884256209,0.5095178359455178,17.268219418276207,0,0,0,0,0,0,1,1301,1372,1355,1411,1352,1304,1127,106.8877434135166,1.3333333333333333,98255,18408,5243,15138,47086,970,2400
ILSVRC2012_val_00013696.JPEG,100,129.82218666666665,9.902453298720138,0.49200242191267984,0.5087409074451971,31.605209334620067,0,0,0,0,0,0,1,452,612,380,386,381,516,304,106.8877434135166,1.3333333333333333,179990,2930,4,2,1451,540,2583
ILSVRC2012_val_00004266.JPEG,100,176.00980107526883,10.274508333997122,0.6664264242061987,0.7236597038069837,71.56624666701083,0,0,0,0,0,0,1,6266,2793,2458,3441,2669,2715,2173,106.39597701149425,0.744,170150,9226,1358,975,1753,922,1616
ILSVRC2012_val_00008450.JPEG,100,127.61552,10.350419250767898,0.5081221863780392,0.5358457784027578,43.458779662989464,0,0,0,0,0,0,1,6128,4352,5189,8223,5472,4601,3004,106.78526482847879,1.3333333333333333,11120,882,1372,126472,39018,756,7880
ILSVRC2012_val_00038375.JPEG,100,90.99222754491018,9.643971155116473,0.3463055188892803,0.3853884922494586,40.97174913295857,0,0,0,0,0,0,1,1020,1244,1049,1073,1010,1119,973,99.85997596153847,0.668,129810,8560,5504,17040,1211,743,4132
ILSVRC2012_val_00036416.JPEG,100,84.33414351851852,10.66354703039098,0.32963600934756065,0.40789877405714775,62.183824676453135,0,0,0,0,0,0,1,1448,1521,1258,767,1120,1707,819,170.18929597701148,1.3468013468013469,25292,379136,20244,26162,20940,1420,2006
ILSVRC2012_val_00023860.JPEG,100,86.87536,9.677308716786914,0.3298057164381699,0.3615721471194745,38.46849496497621,0,0,0,0,0,0,1,2960,1871,742,550,768,1293,912,106.8877434135166,1.3333333333333333,12541,170098,1814,104,1526,159,1258
ILSVRC2012_val_00021078.JPEG,100,101.42379733333334,10.648319053572102,0.3580387294870588,0.4407308312225335,67.81891819509947,0,0,0,0,0,0,1,2438,988,785,698,781,789,563,106.8877434135166,1.3333333333333333,146275,27679,5342,1548,1088,467,5101
ILSVRC2012_val_00019473.JPEG,100,92.60528533333333,10.38679700388912,0.33689291893333334,0.40042820788785405,54.31441103119182,0,0,0,0,0,0,1,3566,3918,2640,2419,2308,3126,2260,106.8877434135166,1.3333333333333333,132167,9549,3657,6936,28479,3217,3495
ILSVRC2012_val_00033338.JPEG,83,169.14189083820662,8.981289843416812,0.6342261831594236,0.671584074747887,53.108578723654084,0,0,0,0,0,0,1,878,629,464,549,499,564,505,54.18976545842217,1.7543859649122806,48577,1141,356,53,425,222,526
ILSVRC2012_val_00007249.JPEG,100,82.69511466666667,10.532164829701442,0.29115007780601304,0.37531393781945205,62.7816534103198,0,0,0,0,0,0,1,3200,3191,2778,3106,3737,3989,2353,106.8877434135166,1.3333333333333333,131364,7041,87,113,10975,18814,19106
ILSVRC2012_val_00024923.JPEG,100,101.97544533333334,10.706469072481365,0.3921424706886275,0.45877417143396787,58.851826182951584,0,0,0,0,0,0,1,1561,941,507,881,449,866,403,106.83590735488082,0.75,88556,32787,19222,14142,16962,4502,11329
ILSVRC2012_val_00009149.JPEG,100,136.192992,10.41188244267097,0.49750143415006537,0.5426322683285494,53.45578651017371,0,0,0,0,0,0,1,2083,1525,1264,1224,1016,1318,854,106.8877434135166,1.3333333333333333,161801,2822,718,15693,2111,358,3997
ILSVRC2012_val_00034693.JPEG,100,57.613801104972374,8.407202253054038,0.22403865556711083,0.33359942131228537,63.422515910728656,0,0,0,0,0,0,1,3861,4155,3918,4027,3804,4395,3830,104.2838941958747,1.3812154696132597,58405,7016,2549,5005,95719,5145,7161
ILSVRC2012_val_00010871.JPEG,100,110.07505066666667,10.551633554415481,0.4537850385798693,0.5018820964083449,59.02779936660438,0,0,0,0,0,0,1,4686,3708,3892,6319,4223,3955,3653,106.8877434135166,1.3333333333333333,74952,9357,1941,6041,91560,940,2709
ILSVRC2012_val_00005210.JPEG,100,135.198688,9.381388809765856,0.5267351091560785,0.6041560348821854,74.62486558164548,0,0,0,0,0,0,1,4918,3652,2706,3532,2623,3433,3132,123.11989078862622,1.0,92746,35010,13116,26706,35504,15208,31710
ILSVRC2012_val_00014866.JPEG,100,92.926352,10.054053113048488,0.328879521292549,0.44558533824179736,75.97243415852947,0,0,0,0,0,0,1,3890,3283,2750,3510,2616,2770,2109,106.8877434135166,1.3333333333333333,146072,17498,1312,884,882,494,20358
ILSVRC2012_val_00026162.JPEG,100,85.93909866666667,10.6720872060405,0.3915422394164706,0.43933828280233334,52.06756029455959,0,0,0,0,0,0,1,3139,3487,3476,3337,3321,3238,2424,106.8877434135166,1.3333333333333333,8575,2886,1288,61901,102048,5582,5220
ILSVRC2012_val_00027208.JPEG,100,121.664016,10.241533999683186,0.4561978111895424,0.551713510892322,78.65171377716493,0,0,0,0,0,0,1,4049,3545,2443,1813,1789,2481,1932,106.83647982094817,0.75,120198,17613,4328,8802,19529,3397,13633
ILSVRC2012_val_00009728.JPEG,100,92.0492634730539,10.562444203161983,0.3529837806645532,0.417043988219471,57.73391803500864,0,0,0,0,0,0,1,4824,4942,4641,4843,4348,4678,4178,99.85997596153847,1.4970059880239521,86945,48135,12651,5866,9540,1243,2620
ILSVRC2012_val_00016673.JPEG,100,142.44448,9.56546175919734,0.5586529870431374,0.6376436344508961,78.04937961869354,0,0,0,0,0,0,1,1960,1111,894,923,815,968,816,106.8877434135166,1.3333333333333333,86678,16756,4531,24070,50404,1419,3642
ILSVRC2012_val_00034849.JPEG,100,108.06040533333334,10.317455500267496,0.42057323943111113,0.527063529727785,78.98006681348384,0,0,0,0,0,0,1,1690,1515,1004,897,950,1554,1323,106.8877434135166,1.3333333333333333,34400,97071,11601,8352,34035,217,1824
ILSVRC2012_val_00046727.JPEG,100,138.78078313253013,10.441815264794545,0.5354463284171982,0.5952714956096803,63.321905110763865,0,0,0,0,0,0,1,3829,4082,3759,4079,3936,4146,3852,99.49939759036144,1.5060240963855422,68138,29865,4079,2010,60430,369,1109
ILSVRC2012_val_00018742.JPEG,100,115.75322222222222,10.532938715277801,0.442855334862349,0.470004615193759,42.90130039376277,0,0,0,0,0,0,1,1928,1690,1096,1401,1303,2040,1518,110.23769574944072,1.2626262626262625,90772,2186,246,8095,79182,15189,2330
ILSVRC2012_val_00015046.JPEG,100,121.09106933333334,10.40089778176224,0.45900578199843156,0.5014586167896415,53.17972543219072,0,0,0,0,0,0,1,16367,17931,16244,16927,16021,17223,15250,149.73998397435898,1.5,271254,14038,3334,13790,65850,2292,4442
ILSVRC2012_val_00012662.JPEG,100,108.64495495495495,10.436741233142056,0.39459353079432374,0.46487465570120323,63.41869678710803,0,0,0,0,0,0,1,6749,7152,6177,6298,6089,7001,5697,99.62964146053434,1.5015015015015014,132525,9029,885,999,7462,3657,11943
ILSVRC2012_val_00013112.JPEG,77,53.92438933333333,10.810922131498929,0.13823007771607843,0.1907281321209225,31.043763093850046,0,0,0,0,0,0,1,1057,532,307,301,264,410,459,106.8877434135166,0.75,13078,1207,201,246,123,168,172477
ILSVRC2012_val_00048507.JPEG,100,59.966036458333335,10.511822956794887,0.22338846370506538,0.3135524100198628,56.36154327215946,0,0,0,0,0,0,1,6157,3554,2441,2527,2335,4910,4004,106.50703095977026,1.3020833333333333,103231,56727,4492,2626,9916,3982,11026
ILSVRC2012_val_00000487.JPEG,100,86.51646846846847,10.285944811278187,0.3275988779155626,0.39352390201260484,56.96055248678999,1,0,0,0,0,0,0,6458,7326,6438,6140,5555,6542,5940,99.01006681372259,1.5015015015015014,130852,27290,2930,640,2500,416,1872
ILSVRC2012_val_00008054.JPEG,48,120.23089605734766,10.699348454353203,0.4480232480708413,0.5086276644344404,59.33120528006836,0,0,0,0,0,0,1,285,369,216,218,157,205,119,28.439834024896264,1.6129032258064515,10534,389,0,0,8,143,2876
ILSVRC2012_val_00009659.JPEG,100,112.585296,10.038198244705072,0.4358838685584313,0.4895374767906748,57.78763830260226,0,0,0,0,0,0,1,5273,3994,3909,4617,3772,3906,3014,124.38461668817018,1.0,182196,49984,16624,779,188,83,146
ILSVRC2012_val_00004673.JPEG,100,33.93968,9.520221110877625,0.1381855413333333,0.2318774594819083,50.536234243338704,0,0,0,0,0,1,0,1137,297,68,177,110,454,172,110.85801781737194,1.25,28186,6359,51284,72924,40382,290,575
ILSVRC2012_val_00034748.JPEG,100,119.51908266666666,9.005103738066172,0.43353673586405217,0.45789589627157123,39.935578304545686,0,0,0,0,0,0,1,1169,1066,623,539,635,1206,638,106.8877434135166,1.3333333333333333,145823,911,226,137,434,10419,29550
ILSVRC2012_val_00001806.JPEG,100,194.71638438438438,9.788227899135032,0.7615339353047166,0.8187446906074427,76.05647566190868,0,0,0,0,0,0,1,812,1078,1421,958,721,934,618,99.67990373044525,1.5015015015015014,98931,20860,1545,470,35298,2271,7125
ILSVRC2012_val_00041704.JPEG,100,87.14344421386718,10.676916084182965,0.3284401015053742,0.39623598256103326,56.68159286485013,0,0,0,0,0,0,1,32905,37802,34982,33415,30616,33092,24945,548.3163242518982,1.3333333333333333,3148466,1558428,34650,11312,18923,30437,112984
ILSVRC2012_val_00030891.JPEG,100,91.02626666666667,10.395721427587409,0.33177149841359477,0.36758267814489065,43.215391433248506,0,0,0,0,0,0,1,2107,2160,1403,1581,1705,2381,1657,106.8877434135166,1.3333333333333333,66013,121225,60,5,9,5,183
ILSVRC2012_val_00043056.JPEG,100,94.56806006006006,10.45434576362124,0.34945693444503334,0.4880793870086405,82.50000075506048,0,0,0,0,0,0,1,1771,1764,1179,759,918,1744,1065,99.67990373044525,1.5015015015015014,36149,11431,7230,12575,42322,2212,54581
ILSVRC2012_val_00030750.JPEG,100,99.78614933333333,10.427887481812093,0.409543031035817,0.4507599376251927,47.80653925868685,0,0,0,0,0,0,1,4915,4343,3694,3592,3802,4473,3617,106.8877434135166,0.75,51054,12443,3092,5213,101791,4991,8916
ILSVRC2012_val_00017266.JPEG,100,94.93026666666667,10.384858635960766,0.3677953048540305,0.4401304935498553,62.30360012963997,0,0,0,0,0,1,0,1102,1228,980,909,934,1108,857,64.03059273422562,1.3333333333333333,34185,9051,15473,5576,849,359,2007
ILSVRC2012_val_00037629.JPEG,100,121.96499223318713,10.58336085350062,0.4703265389576884,0.5354376760108447,61.234796017441234,0,0,0,0,0,0,1,1223,1250,1076,795,1132,1397,722,72.9488255033557,1.3359375,34028,11205,4771,27853,6867,719,2109
ILSVRC2012_val_00031534.JPEG,100,72.55199421965318,9.998670142787862,0.28451762439079675,0.3707705599958021,60.62381904276112,0,0,0,0,0,0,1,1332,1553,1131,1034,1011,1262,954,96.7836353094932,1.4450867052023122,173000,0,0,0,0,0,0
ILSVRC2012_val_00001822.JPEG,100,143.2214262295082,10.595677668082473,0.5379066210832532,0.6130796927731913,76.1237821454623,0,0,0,0,0,0,1,3329,2479,2352,2084,1914,2232,1731,123.2317444219067,1.0245901639344261,157140,30126,5376,2756,26962,7344,14296
ILSVRC2012_val_00021279.JPEG,100,88.73699173553719,10.466058877617307,0.33368179322152003,0.3965093215696929,56.13508670060312,0,0,0,0,0,0,1,1014,1283,1136,816,909,843,554,122.71741344195519,0.968,8505,231276,890,34,1237,9,49
ILSVRC2012_val_00020926.JPEG,100,54.94523733333333,10.755298105275061,0.2145618083618301,0.23886769720487144,25.38212932459252,0,0,0,0,0,0,1,47,39,24,35,63,62,45,106.8877434135166,1.3333333333333333,63232,5019,911,1900,67503,5141,43794
ILSVRC2012_val_00044841.JPEG,100,149.22574933333334,9.161166155754044,0.581659006745098,0.6620738987633094,79.99325099805921,0,0,0,0,0,0,1,6093,5434,4857,5439,4760,5364,4870,106.8877434135166,1.3333333333333333,66892,47509,11568,10331,44844,3016,3340
ILSVRC2012_val_00045446.JPEG,100,146.068784,10.238356378507897,0.5650167883126797,0.5939797836229852,47.28558556362264,0,0,0,0,0,0,1,3864,4034,3764,4220,4094,4593,3586,106.8877434135166,1.3333333333333333,56392,91731,3840,6613,20679,2839,5406
