filename,n_keypoints,avg_brightness,brightness_rms,avg_perc_brightness,perc_brightness_rms,contrast,edge_length1,edge_length2,edge_length3,edge_length4,edge_length5,edge_length6,edge_length7,edge_angle1,edge_angle2,edge_angle3,edge_angle4,edge_angle5,edge_angle6,edge_angle7,area_by_perim,aspect_ratio,hue1,hue2,hue3,hue4,hue5,hue6,hue7
ILSVRC2012_val_00032796.JPEG,500,121.33327466666667,127.39319506682189,122.65033854933333,127.62714854953013,38.82348011186733,32.0,27.0,14.0,7.0,6.0,2.0,4.0,2759,3199,3269,3385,3370,3534,2518,106.8877434135166,1.3333333333333333,15921,36298,5821,22892,98432,4282,3854
ILSVRC2012_val_00048594.JPEG,459,135.44794133333335,152.53538764933643,135.528241792,154.40143104188522,70.14912454118885,46.0,17.0,5.0,4.0,0.0,0.0,1.0,2420,2318,1898,1351,1291,1586,1147,80.05956945863373,1.3333333333333333,42400,487,796,5275,69760,28010,40772
ILSVRC2012_val_00037062.JPEG,500,112.90935783221975,135.03426053483082,117.53884277654046,139.4304683965248,74.0657034807901,49.0,3.0,1.0,2.0,0.0,2.0,1.0,2694,2387,2536,1284,1332,2216,996,128.15281757402101,1.3363028953229399,90391,31812,4482,27570,107371,4703,3071
ILSVRC2012_val_00038562.JPEG,500,140.91180701754385,157.6762333249864,140.91180701754385,157.6762333249864,70.75066924493387,25.0,11.0,3.0,0.0,1.0,0.0,1.0,3747,2155,2143,4143,2117,2193,1672,100.72352009238512,1.4619883040935673,171000,0,0,0,0,0,0
ILSVRC2012_val_00030890.JPEG,490,35.35821621621621,58.704649303524924,26.21856157957958,46.4163697922182,46.861843709537865,26.0,4.0,1.0,1.0,0.0,0.0,1.0,1103,750,623,715,1344,1196,667,99.67990373044525,0.666,152760,2069,41,13,116,745,10756
ILSVRC2012_val_00008042.JPEG,500,118.73396266666667,143.29351162794032,115.88861488533333,140.86579011981803,80.22017566757924,61.0,24.0,6.0,2.0,2.0,0.0,2.0,4118,4698,3707,3492,3322,3805,3315,106.8877434135166,0.75,109860,18208,5910,10131,29260,3997,10134
ILSVRC2012_val_00017561.JPEG,500,60.88568168168168,75.94661693995741,64.0863676156156,81.71946189100062,45.39628168453399,79.0,58.0,21.0,7.0,6.0,2.0,1.0,5093,5518,4922,5215,5286,5728,4976,99.66445087629039,1.5015015015015014,55955,26040,6890,22421,35094,7639,12461
ILSVRC2012_val_00044538.JPEG,494,171.48590933333332,178.83899237768776,165.7058157386667,175.33886586088894,50.75399585043966,10.0,5.0,3.0,2.0,2.0,0.0,2.0,1093,607,445,270,500,693,280,106.8877434135166,0.75,69944,9140,2162,20213,13434,8606,64001
ILSVRC2012_val_00027999.JPEG,431,130.48314666666667,143.14627133576806,118.9910460426667,138.60718618656657,58.8642797738874,6.0,4.0,0.0,0.0,0.0,1.0,1.0,6224,5870,4561,4963,4580,5731,5214,106.8877434135166,1.3333333333333333,88124,21104,4325,4401,32765,5086,31695
ILSVRC2012_val_00024460.JPEG,500,107.11343909348442,124.2673462678025,97.21047551274788,112.55924770421505,63.000670742527255,91.0,1.0,1.0,1.0,0.0,0.0,1.0,3671,3769,3126,3070,3005,3600,3109,103.20094007050528,1.4164305949008498,116657,6890,1443,6809,42320,1005,1376
ILSVRC2012_val_00009223.JPEG,500,86.16245866666667,98.01277677255484,73.47137511466666,87.92626563281674,46.717610460955996,49.0,14.0,3.0,4.0,2.0,0.0,1.0,7864,3223,2233,2802,2304,3413,3502,106.8877434135166,0.75,117733,9132,3528,6711,24490,8852,17054
ILSVRC2012_val_00046913.JPEG,500,129.87817066666668,143.72225174968557,130.8472945173333,145.64940831051663,61.544670218307346,110.0,16.0,3.0,1.0,0.0,0.0,1.0,4100,3861,3914,4314,3952,3740,3267,106.83647982094817,1.3333333333333333,41590,23593,23502,42663,45595,3718,6839
ILSVRC2012_val_00007856.JPEG,500,69.472032,101.68519152757692,69.15817750933333,100.4319701965518,74.25304671049516,196.0,58.0,28.0,9.0,6.0,1.0,4.0,6280,4925,3895,5197,4248,5049,2896,85.79527070215227,1.3333333333333333,52969,11647,3368,4485,82401,16507,16123
ILSVRC2012_val_00047085.JPEG,500,94.19536296296296,109.37129241123424,83.03807896481482,98.2060190838299,55.581590477237775,35.0,26.0,6.0,4.0,2.0,0.0,1.0,2969,3161,2688,2708,2793,3370,2511,179.73998664886514,1.5,489541,18103,3008,8655,1461,398,18834
ILSVRC2012_val_00031957.JPEG,428,123.42749866666666,131.72871286094008,124.00415064533331,131.91720486701033,46.022889575623104,6.0,9.0,1.0,4.0,0.0,0.0,1.0,981,1091,530,629,633,713,451,106.8877434135166,1.3333333333333333,5321,50560,43565,85584,2353,38,79
ILSVRC2012_val_00043672.JPEG,500,149.70688,166.63729602542963,136.51399174933331,157.2019572644705,73.18359452317347,38.0,15.0,3.0,1.0,1.0,0.0,1.0,1501,1532,1164,1142,1290,1774,1155,106.73409836702872,1.3333333333333333,166602,3688,195,230,1607,3129,12049
ILSVRC2012_val_00005688.JPEG,500,109.048976,123.19061884196648,108.43484079999999,121.26978763537754,57.308371151325616,72.0,25.0,6.0,5.0,4.0,4.0,3.0,6343,2752,1921,2449,2259,2924,3218,106.8877434135166,0.75,52030,21989,9892,9853,63683,17891,12162
ILSVRC2012_val_00010319.JPEG,492,131.4656028708134,168.84180216372584,131.47278985167463,168.85258655948604,105.9450301793733,37.0,4.0,4.0,1.0,1.0,0.0,1.0,3257,1629,1197,1164,1381,2196,1370,113.58242358078603,0.836,203866,0,3159,1497,478,0,0
ILSVRC2012_val_00021118.JPEG,411,72.564064,89.7833658832934,65.854503008,81.10283463121053,52.872577061622756,28.0,4.0,0.0,0.0,0.0,0.0,1.0,1162,1188,1186,1114,1335,1250,593,106.52877477090117,1.3333333333333333,44596,137848,1347,816,2413,261,219
ILSVRC2012_val_00032532.JPEG,500,110.56608533333333,121.77045016478067,102.21575816,114.16781005346937,51.02140048445735,100.0,13.0,3.0,0.0,0.0,0.0,1.0,5064,5352,4925,4918,5361,6015,4713,106.8877434135166,1.3333333333333333,137302,22501,656,841,22222,433,3545
ILSVRC2012_val_00023702.JPEG,500,125.870352,141.07446731425216,123.32643803733333,140.61006583122526,63.70761191094903,43.0,14.0,8.0,3.0,0.0,2.0,2.0,1835,1979,1679,1691,1801,1957,1549,106.8877434135166,1.3333333333333333,71898,37328,2044,7825,65738,1178,1489
ILSVRC2012_val_00028259.JPEG,500,216.43116233031674,227.7462313303581,214.55310059954758,227.0432300425263,70.89356710964033,52.0,0.0,0.0,0.0,0.0,0.0,1.0,3075,2171,849,667,1035,1756,802,139.37302215189874,2.043269230769231,294480,16765,10989,3891,8156,667,18652
ILSVRC2012_val_00043309.JPEG,500,94.061568,111.41151179299203,85.48305569599998,104.50018645567562,59.707171976081526,76.0,23.0,10.0,6.0,2.0,3.0,3.0,4616,2826,1962,1894,1920,2688,2361,97.05985676832793,1.3333333333333333,160490,7501,527,1487,5872,1465,10158
ILSVRC2012_val_00035632.JPEG,500,97.01616,115.18670608480245,90.71801355733331,108.79807311615266,62.09542622062487,143.0,23.0,14.0,3.0,5.0,0.0,1.0,6591,6780,5931,6348,5743,6817,6013,106.78526482847879,0.75,47122,117207,4909,5853,4620,926,6863
ILSVRC2012_val_00004353.JPEG,500,95.47602402402403,107.40180329655249,92.90154983183182,105.12944146167233,49.18817121946433,38.0,8.0,1.0,0.0,0.0,0.0,1.0,1339,1304,1215,1094,1996,1681,813,99.67990373044525,1.5015015015015014,75247,43269,28481,9053,8503,758,1189
ILSVRC2012_val_00045635.JPEG,500,96.24952552552553,118.68002298557182,103.26920436036032,124.10150447304413,69.43325350267742,145.0,46.0,15.0,5.0,0.0,1.0,1.0,5572,3519,3091,3695,3149,3875,2917,99.62964146053434,1.5015015015015014,27672,7270,1569,29755,85065,5118,10051
ILSVRC2012_val_00037019.JPEG,500,66.60419733333333,93.03053402691684,59.42575004266666,86.76636113679592,64.95045156822026,136.0,31.0,10.0,4.0,0.0,0.0,1.0,5089,3969,3709,4340,3954,3876,3498,60.06902373353275,1.3333333333333333,147161,4656,3036,4962,6311,1611,19763
ILSVRC2012_val_00034404.JPEG,500,166.41363585434175,177.16713316986943,169.85613058263306,180.64183443794303,60.78400182094626,14.0,4.0,3.0,1.0,0.0,1.0,2.0,1620,859,938,1939,2036,1182,655,103.88538011695907,1.4005602240896358,31262,13764,1078,14116,112990,1393,3897
ILSVRC2012_val_00045174.JPEG,492,135.09969879518073,137.5554590894204,119.46160510843373,122.71004555745192,25.876161051296794,14.0,6.0,1.0,1.0,2.0,1.0,1.0,3145,2727,2227,2548,2210,2793,2813,99.49939759036144,0.664,129447,7528,81,82,19410,5860,3592
ILSVRC2012_val_00043114.JPEG,500,138.43046933333332,152.0553861021262,138.3834481973333,151.87087010421874,62.911410752102256,90.0,24.0,6.0,2.0,3.0,0.0,1.0,4447,3311,3145,3758,2733,2832,2308,106.8877434135166,1.3333333333333333,61683,6658,3078,19911,37065,25597,33508
ILSVRC2012_val_00039669.JPEG,500,145.28208624229978,155.0096006565009,138.98589682546202,149.62769583672318,54.04712492605735,38.0,22.0,14.0,4.0,2.0,2.0,3.0,1852,1936,1622,1455,2333,2456,1403,123.10355329949239,0.974,212641,30786,66,3,0,0,4
ILSVRC2012_val_00007638.JPEG,500,153.8247277486911,168.72040654997082,157.26686202617802,172.10697887291678,69.31470781463698,38.0,11.0,3.0,1.0,0.0,0.0,2.0,6383,2288,2486,4477,2276,2229,1946,108.02215909090908,0.764,47116,12744,4842,42898,80761,1056,1583
ILSVRC2012_val_00037407.JPEG,489,109.937984,122.91316279932485,109.5355303893333,122.47523139933665,54.966219292844556,35.0,7.0,4.0,2.0,0.0,0.0,2.0,3711,3593,3140,3592,3402,3843,2954,106.8877434135166,1.3333333333333333,40017,36211,17585,51566,27079,4971,10071
ILSVRC2012_val_00036913.JPEG,500,53.34997854997855,73.36350750069296,54.489283469183455,73.22579952379338,50.358554601190264,26.0,11.0,8.0,1.0,1.0,2.0,2.0,2658,2597,1903,1825,1922,2371,2109,112.1686358754028,1.4682539682539681,25012,3589,40038,107435,31576,1442,698
ILSVRC2012_val_00035441.JPEG,500,105.34003733333333,122.60203880849616,98.15786976,115.31060152306844,62.72747766817936,90.0,37.0,4.0,8.0,1.0,0.0,2.0,4388,4106,3464,3687,3866,4074,3009,104.20700493967804,0.75,136417,10506,1210,2500,16218,7732,12917
ILSVRC2012_val_00013110.JPEG,500,68.194208,101.90123495489803,66.923539536,100.69060037835308,75.71929529905881,35.0,2.0,1.0,1.0,0.0,0.0,1.0,1364,1537,853,715,721,1086,898,98.11175204106048,1.3333333333333333,66977,44836,8973,8216,29493,5308,23697
ILSVRC2012_val_00041756.JPEG,500,96.78280121724778,120.1440951424003,95.44913163296889,115.35378174452623,71.18773058701083,98.0,39.0,12.0,5.0,1.0,3.0,2.0,3195,2229,1724,1606,1933,2523,1452,155.22650602409638,0.9038167938931297,87340,76609,33772,52573,90900,16366,30200
ILSVRC2012_val_00023261.JPEG,500,96.86093525179857,117.1792779456168,96.47922094484413,117.22610211845844,65.94651167425766,45.0,6.0,6.0,1.0,1.0,0.0,1.0,2429,2603,1764,1588,1645,2827,2146,113.15381056692469,1.1990407673860912,75317,14664,14259,76862,2794,1652,22952
ILSVRC2012_val_00048992.JPEG,500,124.78965130260521,141.8107635453481,120.40407669338676,137.61179029118193,67.36345882664303,88.0,17.0,1.0,1.0,1.0,0.0,1.0,5030,5290,4604,5182,5578,6288,4629,124.62487462387162,0.998,38153,81877,50151,30640,44369,2398,1912
ILSVRC2012_val_00045015.JPEG,500,88.66004866180049,119.32132625915331,83.8208820486618,114.68118888643113,79.85596202870816,45.0,19.0,10.0,4.0,4.0,0.0,2.0,2891,3129,2055,1977,2064,3134,2395,56.18805031445776,1.2254901960784315,148753,9004,6138,13819,13728,3354,10704
ILSVRC2012_val_00007710.JPEG,492,87.72921921921922,101.28723165975708,83.22670509309309,96.4908628260235,50.6229927254748,29.0,16.0,14.0,4.0,3.0,2.0,2.0,2661,4125,2315,1736,1331,1699,1560,99.67990373044525,1.5015015015015014,52836,82498,24538,1367,1328,1008,2925
ILSVRC2012_val_00041687.JPEG,496,157.4778138138138,172.18521161557138,157.59142936336337,172.70774460839414,69.63106530508412,13.0,8.0,2.0,2.0,0.0,0.0,1.0,2882,2879,3337,4626,2795,2524,1956,99.67990373044525,1.5015015015015014,33202,16599,13010,8237,69382,12639,13431
ILSVRC2012_val_00045411.JPEG,498,136.12832754342432,154.36684555773033,128.27741532009924,147.7048464928026,72.78874533658589,34.0,7.0,4.0,0.0,1.0,0.0,1.0,1822,2647,1504,1186,1312,1846,1266,111.3196448390677,1.2406947890818858,133042,15420,5618,14341,17144,1882,14053
ILSVRC2012_val_00028560.JPEG,500,121.41514361702127,137.19030537285744,121.48302163829786,137.66766152987725,63.871298630574046,36.0,26.0,10.0,6.0,3.0,2.0,2.0,3698,3501,3252,3487,3150,3465,2535,107.05091533180779,1.3297872340425532,72001,16739,6481,38713,43671,4346,6049
ILSVRC2012_val_00012725.JPEG,391,96.59173866666667,112.13540850239946,81.01986830933332,99.1669029995254,56.95951071902191,17.0,10.0,3.0,2.0,2.0,1.0,1.0,1433,901,745,855,617,1026,654,106.8877434135166,0.75,74104,1835,289,1927,900,299,108146
ILSVRC2012_val_00023320.JPEG,500,123.568368,141.24235672535818,124.89491993066665,141.45831597113875,68.4124386581118,52.0,10.0,1.0,2.0,1.0,1.0,4.0,5837,6101,5044,5282,5002,5797,5463,106.8877434135166,1.3333333333333333,35871,31137,12140,13806,78553,5062,10931
ILSVRC2012_val_00011852.JPEG,500,105.423744,122.50978170470034,98.72125286933333,117.58180175624602,62.40577548877826,106.0,32.0,14.0,7.0,5.0,0.0,2.0,6132,4179,3136,4848,4075,4233,3209,106.66148596913105,1.3333333333333333,88143,43325,8600,16128,21803,3752,5749
ILSVRC2012_val_00030010.JPEG,500,115.90006006006006,122.42801961964422,112.12112765765762,118.56452962691274,39.443580796657635,13.0,7.0,7.0,1.0,4.0,1.0,2.0,3598,3809,3521,3649,3541,3842,3344,99.67990373044525,1.5015015015015014,127134,12920,925,971,16159,3349,5042
ILSVRC2012_val_00017502.JPEG,500,129.53661308596517,134.17783220943244,122.396967444413,127.23408886944391,34.9850900619044,26.0,13.0,9.0,4.0,1.0,2.0,2.0,1834,2264,1614,1285,1482,1717,1149,131.23460820895522,1.3347826086956522,282090,63,7,25,64,35,156
ILSVRC2012_val_00035258.JPEG,500,115.38255466666666,128.1739695049922,107.80086353599998,122.31923128919773,55.81605985073064,45.0,16.0,8.0,0.0,0.0,1.0,1.0,2307,2354,1553,1444,1418,2356,1618,106.8877434135166,1.3333333333333333,128631,2293,3291,1862,27661,843,22919
ILSVRC2012_val_00046565.JPEG,500,123.19567059086803,135.90931861141917,118.98752237567369,132.1906292768383,57.39485720068113,67.0,22.0,7.0,1.0,3.0,1.0,1.0,3746,1902,962,789,882,1212,629,211.44946357989835,0.6508379888268156,375620,226150,45026,64777,11833,18345,8975
ILSVRC2012_val_00049350.JPEG,313,134.65102962962962,146.0761989384181,123.86348668148146,136.10263780297373,56.63352466496235,20.0,7.0,6.0,3.0,2.0,1.0,1.0,624,349,126,168,573,959,218,128.31631679389312,1.3333333333333333,167050,18125,4769,64,31,2804,77157
ILSVRC2012_val_00008642.JPEG,500,178.60245615065958,192.62956357122792,174.93548368540118,190.32605782116798,72.1617032683782,90.0,24.0,6.0,4.0,1.0,1.0,1.0,2309,2071,1378,1263,1438,2009,1411,100.8,1.4985163204747773,4807,151594,12676,676,207,102,123
ILSVRC2012_val_00028753.JPEG,441,56.70807,61.99261399553983,43.321521595,48.2404790928992,25.045538262834363,6.0,13.0,4.0,4.0,2.0,0.0,1.0,1030,384,275,469,227,327,150,106.18369881901673,0.8,197411,1360,153,14,257,71,734
ILSVRC2012_val_00010140.JPEG,500,138.71090196078433,147.11026680500507,130.414138302521,139.22353036245045,48.99710477839949,190.0,7.0,1.0,0.0,1.0,0.0,1.0,8514,8974,7957,8439,8188,9149,7857,103.88538011695907,0.714,172364,1175,44,55,333,527,4002
ILSVRC2012_val_00004502.JPEG,500,117.13027733333334,139.58693002808917,111.04626558933332,134.81453724798604,75.92765745420496,55.0,11.0,6.0,4.0,1.0,3.0,1.0,3238,2708,1895,1818,2160,2860,2231,106.71315556780662,0.75,127212,10131,2831,7284,13203,8466,18373
ILSVRC2012_val_00025318.JPEG,500,110.86055169295541,122.75695705726596,107.09415354453272,118.35038306476568,52.71819974442414,822.0,151.0,16.0,4.0,2.0,1.0,1.0,41446,40513,33423,34931,34109,42869,39626,259.4458092485549,0.9715370018975332,97755,563624,168833,20367,160251,45733,22733
ILSVRC2012_val_00016328.JPEG,500,98.116752,111.927999404379,96.73804400533332,110.35361686337417,53.860746630892166,23.0,4.0,3.0,5.0,2.0,0.0,2.0,1240,1686,865,616,821,1833,1362,106.8877434135166,0.75,49387,17154,6536,10122,32079,37534,34688
ILSVRC2012_val_00022376.JPEG,500,150.09666,159.32455661322268,138.81226359999997,148.86739913686807,53.435072722364666,24.0,19.0,7.0,4.0,1.0,0.0,1.0,1741,1881,1602,1569,1692,2104,1618,110.85801781737194,0.8,188793,160,21,2,2073,2336,6615
ILSVRC2012_val_00036589.JPEG,500,129.63306403940888,143.24198207429072,125.03220643349752,138.96902055717544,60.93877366936381,254.0,63.0,15.0,6.0,0.0,1.0,2.0,9791,10521,8981,9000,8085,9380,8702,111.72646171126922,1.2315270935960592,113212,68144,8153,1504,2423,1674,7890
ILSVRC2012_val_00007719.JPEG,500,82.88037866666667,94.64159714065129,73.87258322133334,85.29224283470704,45.69326800966723,32.0,41.0,17.0,6.0,4.0,8.0,4.0,2713,3147,2807,2383,2208,2523,1973,104.17701677868664,1.3333333333333333,119366,50237,1731,2375,8199,2346,3246
ILSVRC2012_val_00015849.JPEG,500,93.17297897897897,102.49563333553705,91.29346865465465,100.9413742667738,42.71007891628853,53.0,22.0,3.0,4.0,2.0,0.0,2.0,1448,1692,1071,880,808,1218,918,99.67990373044525,1.5015015015015014,14551,4620,53343,35493,29019,2775,26699
ILSVRC2012_val_00006528.JPEG,500,194.39249865946698,197.5285006643539,193.31248199922865,196.5525766827364,35.05802389805786,39.0,6.0,1.0,1.0,0.0,0.0,1.0,3367,3180,2676,2404,2704,3254,2011,114.9185667752443,1.088235294117647,93845,95788,8265,4263,8330,398,1713
ILSVRC2012_val_00022411.JPEG,257,75.22141382868936,86.11663767122896,71.09064396284829,82.95936734581362,41.92629467781274,6.0,6.0,4.0,1.0,1.0,0.0,1.0,434,422,337,385,439,489,379,33.85992907801418,0.6705882352941176,14771,329,72,345,2811,454,598
ILSVRC2012_val_00013690.JPEG,500,79.80740266666666,109.51208581095817,74.84151320533333,106.87111046317618,74.99116893519658,92.0,11.0,2.0,3.0,1.0,0.0,2.0,4013,2707,2271,2591,2557,3008,2127,104.15491784855182,1.3333333333333333,140594,5150,1159,5710,22813,1214,10860
ILSVRC2012_val_00023294.JPEG,500,106.04426666666667,115.49583463773344,103.379605392,113.16613091147163,45.759166576715046,21.0,11.0,6.0,2.0,3.0,0.0,1.0,1789,1389,991,972,1388,1986,1190,106.8877434135166,1.3333333333333333,96922,36040,20689,15574,6743,3815,7717
ILSVRC2012_val_00049806.JPEG,500,110.50064516129032,127.18909210842243,109.26507608436722,125.94262248758484,62.98152562699137,145.0,41.0,18.0,10.0,4.0,0.0,2.0,7209,4964,4092,5364,4602,5469,4361,111.3196448390677,1.2406947890818858,79193,11338,8158,11028,48909,10492,32382
ILSVRC2012_val_00020663.JPEG,364,32.59495238095238,54.22098160823766,19.65834884126984,38.388535020823745,43.329942601442404,3.0,5.0,3.0,0.0,0.0,0.0,1.0,418,491,234,135,194,437,182,103.53125499424415,0.756,102311,2114,118,31,57,53,84316
ILSVRC2012_val_00042467.JPEG,500,22.087429333333333,48.77427961538745,17.1351896,38.13744277221101,43.486501554447976,1.0,4.0,2.0,3.0,1.0,1.0,2.0,525,678,206,170,212,585,273,100.31624604252944,0.75,162778,5922,126,57,367,311,17939
ILSVRC2012_val_00011054.JPEG,500,80.36497005988024,99.50506248969369,80.31312276047905,99.9318225246502,58.6747735262131,99.0,30.0,9.0,2.0,0.0,0.0,1.0,4187,2472,1796,2048,1967,2417,2457,99.85997596153847,1.4970059880239521,56706,13643,4001,8825,61269,10316,12240
ILSVRC2012_val_00022513.JPEG,500,135.78022933333332,161.77094494789023,129.63238056533334,157.40288227725176,87.94070702195165,96.0,25.0,6.0,7.0,1.0,0.0,2.0,5315,2917,2909,4151,2764,3191,2677,106.56000641974131,1.3333333333333333,100804,7979,8061,13018,45109,3610,8919
ILSVRC2012_val_00008210.JPEG,500,110.4424765478424,124.46787943584897,101.37490472326452,116.56009242918888,57.39958523575163,85.0,19.0,9.0,3.0,1.0,0.0,2.0,3356,3575,3354,3147,3266,3700,2578,114.0,1.3325,199115,10462,185,80,479,393,2486
ILSVRC2012_val_00038160.JPEG,500,124.20176119402986,132.88371349955884,112.34413064676617,121.65087334112299,47.244087775445685,49.0,34.0,19.0,6.0,1.0,3.0,1.0,1788,1716,1246,1315,1523,2315,1747,111.1661111111111,1.243781094527363,119372,49174,1628,8726,19476,872,1752
ILSVRC2012_val_00034358.JPEG,486,101.55047328244275,111.97524417427292,109.15582480407123,116.87486289663022,47.180045400570805,18.0,12.0,4.0,2.0,0.0,0.0,1.0,1810,2007,1494,1424,1538,1577,1154,109.76879910213243,1.272264631043257,41639,2118,58,99,129102,7967,15517
ILSVRC2012_val_00031554.JPEG,500,61.307322666666664,70.80194381512418,50.39424760533332,58.61501113216529,35.416485362684135,26.0,18.0,9.0,2.0,3.0,1.0,2.0,4299,2790,2526,2736,2310,3112,2321,106.87203236219574,1.3333333333333333,166263,18026,940,213,334,159,1565
ILSVRC2012_val_00044789.JPEG,500,94.60792,108.84887140128433,96.55715330666665,110.44569008351702,53.82767205264345,18.0,9.0,7.0,2.0,0.0,3.0,2.0,3840,3677,3258,3076,2922,3602,2619,106.83647982094817,1.3333333333333333,42611,10971,3466,11302,89575,14715,14860
ILSVRC2012_val_00025597.JPEG,500,200.10622360932624,209.82651526820325,199.37248426248905,209.5314330420842,63.12420916266487,40.0,15.0,7.0,2.0,0.0,0.0,2.0,1665,1770,1949,1135,1005,1400,780,121.812375249501,1.39618138424821,133225,10337,5860,17945,44079,4994,28675
ILSVRC2012_val_00013552.JPEG,500,96.541664,111.33973144090717,86.784997936,102.4721674561177,55.46388833686688,287.0,73.0,19.0,7.0,2.0,1.0,1.0,9604,9900,9198,9503,9032,10083,9365,106.83647982094817,1.3333333333333333,155742,20632,5013,1326,1351,732,2704
ILSVRC2012_val_00026398.JPEG,500,159.332603125,173.55014771493282,160.414127775,173.68442438467457,68.79516954907692,95.0,13.0,1.0,2.0,0.0,0.0,1.0,5600,2486,1656,2019,1929,2320,1567,133.05550918196994,2.0,65488,1263,672,8420,164633,28788,50736
ILSVRC2012_val_00003034.JPEG,500,118.92150175438597,145.79115199489988,118.981802928655,146.10393249778096,84.33704061965643,101.0,14.0,6.0,1.0,0.0,0.0,2.0,2711,2706,2169,1984,2164,2776,1887,115.29035752979415,0.9473684210526315,33964,8946,4014,8197,138183,9260,11186
ILSVRC2012_val_00015668.JPEG,500,100.31362133333333,128.4452522958063,96.19803909333332,124.4560480736257,80.22069690750601,54.0,10.0,8.0,3.0,2.0,1.0,1.0,3162,3153,2119,2111,2433,2951,2159,105.95452025595178,0.75,100271,38640,23461,5985,7917,1428,9798
ILSVRC2012_val_00013968.JPEG,500,175.52455675422138,179.11651455308993,175.3051813391182,179.00122634443431,35.69111600778819,58.0,7.0,4.0,1.0,0.0,0.0,1.0,3329,2595,1932,2039,1945,2551,1686,159.67993989481593,1.5009380863039399,246294,20879,1927,1475,98059,1319,56447
ILSVRC2012_val_00007451.JPEG,500,73.220128,109.55297550804664,70.78464693866667,106.08100119621564,81.49028959532714,69.0,18.0,8.0,5.0,4.0,0.0,2.0,2595,2470,1959,2058,2407,2897,1948,101.61848123027828,0.75,58994,9960,1229,1991,66533,29607,19186
ILSVRC2012_val_00019841.JPEG,458,100.144064,105.91602182861666,103.71365105599999,110.13902133562858,34.48724583906207,5.0,4.0,3.0,2.0,0.0,1.0,1.0,1767,727,526,722,516,591,986,106.8877434135166,1.3333333333333333,5409,35489,23058,123536,5,1,2
ILSVRC2012_val_00021425.JPEG,500,122.57464035964036,144.01505799072515,127.71970284715283,150.6612828205973,75.6028734161391,56.0,11.0,2.0,1.0,4.0,0.0,1.0,3040,2990,2527,2594,2433,2962,2866,109.25822368421052,1.510989010989011,24951,11084,17594,112378,33874,97,222
ILSVRC2012_val_00015394.JPEG,500,178.17949866666666,185.96336579731684,183.220720512,191.3267696531377,53.23945598484265,41.0,21.0,4.0,8.0,0.0,1.0,2.0,5989,3697,3298,3383,2711,3342,3879,106.8877434135166,1.3333333333333333,24681,20741,5384,67543,66892,1086,1173
ILSVRC2012_val_00005936.JPEG,500,159.39345090180362,175.67753867580905,156.36330724248498,172.59479732559194,73.8669439249026,56.0,18.0,2.0,0.0,3.0,0.0,1.0,3129,3105,2509,2626,2539,3061,2517,124.62487462387162,1.002004008016032,71098,87728,24795,30325,28093,3764,3697
ILSVRC2012_val_00044801.JPEG,500,135.97245866666665,146.7981911968491,141.875902128,152.85541594454517,55.32810698739197,7.0,4.0,1.0,2.0,1.0,0.0,1.0,1727,1119,1159,1590,1785,1353,948,106.8877434135166,1.3333333333333333,217,1240,4378,99618,81962,55,30
ILSVRC2012_val_00014693.JPEG,487,117.019785,131.95909231652058,114.06067089500003,129.71336004923944,60.98829365996211,22.0,9.0,3.0,4.0,4.0,1.0,1.0,1774,1508,1186,1025,1268,1952,1384,110.85801781737194,1.25,103171,64122,6191,4748,11101,5260,5407
ILSVRC2012_val_00013875.JPEG,313,74.38573333333333,75.72938878225106,115.8373030933333,116.69368610627383,14.202218199829053,0.0,2.0,1.0,1.0,1.0,0.0,1.0,500,298,344,960,947,489,139,106.8877434135166,1.3333333333333333,0,0,0,262,184421,2748,69
ILSVRC2012_val_00020612.JPEG,457,135.1792040302267,140.34387641559272,127.2052343576826,131.17495902011532,37.72249256225661,5.0,0.0,0.0,2.0,1.0,0.0,1.0,850,970,780,776,727,835,636,110.39329608938547,1.2594458438287153,13004,151525,756,1179,28526,952,2558
ILSVRC2012_val_00017535.JPEG,500,131.48576,140.47791015909465,124.80213793066669,133.97657600039688,49.45238275239189,44.0,41.0,24.0,3.0,6.0,2.0,3.0,8095,8009,7308,7666,7321,8157,7798,106.8877434135166,1.3333333333333333,19313,139738,20590,6249,1018,216,376
ILSVRC2012_val_00017322.JPEG,500,65.65176533333333,79.71072004860241,82.24805485333333,100.17747421091897,45.20668755044544,25.0,5.0,2.0,0.0,0.0,2.0,1.0,808,824,521,455,416,745,417,106.8877434135166,1.3333333333333333,1995,465,942,140238,29358,7007,7495
ILSVRC2012_val_00006911.JPEG,500,107.42628486646885,128.9034783240375,103.90620861127594,125.36230700188317,71.24394741887829,161.0,32.0,6.0,4.0,1.0,0.0,1.0,6555,4234,2856,3456,2751,3748,3241,72.36730782469115,0.672,71093,17190,4842,23418,42764,2604,6589
ILSVRC2012_val_00023994.JPEG,500,89.90223353293413,109.7399506127055,85.77354131736526,104.2666406502633,62.93206786900313,95.0,26.0,7.0,6.0,2.0,3.0,1.0,4344,4873,3877,3902,3962,5028,3770,99.75944300035809,1.4970059880239521,69207,29036,5504,9583,40403,7541,5726
